crawl_time,area_id,district,filter_type,filter_name,page,url,status,new_count
2026-07-01T19:48:26,5,九龙坡,price,150-200万,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=5&saletotal=150-200,ok,20
2026-07-01T19:48:27,5,九龙坡,price,150-200万,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=5&saletotal=150-200,ok,20
2026-07-01T19:48:29,5,九龙坡,price,150-200万,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=5&saletotal=150-200,ok,20
2026-07-01T19:48:30,5,九龙坡,price,150-200万,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=5&saletotal=150-200,ok,20
2026-07-01T19:48:31,5,九龙坡,price,150-200万,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=5&saletotal=150-200,ok,19
2026-07-01T19:48:32,5,九龙坡,price,200-250万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&saletotal=200-250,ok,14
2026-07-01T19:48:33,5,九龙坡,price,200-250万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&saletotal=200-250,ok,18
2026-07-01T19:48:34,5,九龙坡,price,200-250万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&saletotal=200-250,ok,16
2026-07-01T19:48:35,5,九龙坡,price,200-250万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=5&saletotal=200-250,ok,15
2026-07-01T19:48:36,5,九龙坡,price,200-250万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=5&saletotal=200-250,ok,19
2026-07-01T19:48:38,5,九龙坡,price,200-250万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=5&saletotal=200-250,ok,17
2026-07-01T19:48:39,5,九龙坡,price,200-250万,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:40,5,九龙坡,price,200-250万,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:41,5,九龙坡,price,200-250万,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:42,5,九龙坡,price,200-250万,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:43,5,九龙坡,price,200-250万,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:44,5,九龙坡,price,200-250万,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:45,5,九龙坡,price,200-250万,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:46,5,九龙坡,price,200-250万,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:47,5,九龙坡,price,200-250万,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:49,5,九龙坡,price,200-250万,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=5&saletotal=200-250,ok,20
2026-07-01T19:48:50,5,九龙坡,price,200-250万,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=5&saletotal=200-250,ok,1
2026-07-01T19:48:51,5,九龙坡,price,250-350万,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&saletotal=250-350,ok,18
2026-07-01T19:48:52,5,九龙坡,price,250-350万,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&saletotal=250-350,ok,17
2026-07-01T19:48:53,5,九龙坡,price,250-350万,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&saletotal=250-350,ok,20
2026-07-01T19:48:54,5,九龙坡,price,250-350万,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=5&saletotal=250-350,ok,18
2026-07-01T19:48:55,5,九龙坡,price,250-350万,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=5&saletotal=250-350,ok,18
2026-07-01T19:48:56,5,九龙坡,price,250-350万,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=5&saletotal=250-350,ok,20
2026-07-01T19:48:57,5,九龙坡,price,250-350万,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=5&saletotal=250-350,ok,18
2026-07-01T19:48:58,5,九龙坡,price,250-350万,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=5&saletotal=250-350,ok,18
2026-07-01T19:49:00,5,九龙坡,price,250-350万,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=5&saletotal=250-350,ok,20
2026-07-01T19:49:01,5,九龙坡,price,250-350万,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=5&saletotal=250-350,ok,20
2026-07-01T19:49:02,5,九龙坡,price,250-350万,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=5&saletotal=250-350,ok,20
2026-07-01T19:49:03,5,九龙坡,price,250-350万,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=5&saletotal=250-350,ok,20
2026-07-01T19:49:04,5,九龙坡,price,250-350万,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=5&saletotal=250-350,ok,20
2026-07-01T19:49:05,5,九龙坡,price,250-350万,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=5&saletotal=250-350,ok,20
2026-07-01T19:49:06,5,九龙坡,price,250-350万,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=5&saletotal=250-350,ok,20
2026-07-01T19:49:07,5,九龙坡,price,250-350万,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=5&saletotal=250-350,ok,13
2026-07-01T19:49:08,5,九龙坡,price,350万及以上,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&saletotal=350-%2A,ok,17
2026-07-01T19:49:09,5,九龙坡,price,350万及以上,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&saletotal=350-%2A,ok,17
2026-07-01T19:49:10,5,九龙坡,price,350万及以上,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&saletotal=350-%2A,ok,18
2026-07-01T19:49:12,5,九龙坡,price,350万及以上,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=5&saletotal=350-%2A,ok,19
2026-07-01T19:49:13,5,九龙坡,price,350万及以上,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=5&saletotal=350-%2A,ok,19
2026-07-01T19:49:14,5,九龙坡,price,350万及以上,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=5&saletotal=350-%2A,ok,18
2026-07-01T19:49:15,5,九龙坡,price,350万及以上,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=5&saletotal=350-%2A,ok,17
2026-07-01T19:49:16,5,九龙坡,price,350万及以上,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=5&saletotal=350-%2A,ok,19
2026-07-01T19:49:17,5,九龙坡,price,350万及以上,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=5&saletotal=350-%2A,ok,20
2026-07-01T19:49:18,5,九龙坡,price,350万及以上,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=5&saletotal=350-%2A,ok,20
2026-07-01T19:49:19,5,九龙坡,price,350万及以上,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=5&saletotal=350-%2A,ok,20
2026-07-01T19:49:20,5,九龙坡,price,350万及以上,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=5&saletotal=350-%2A,ok,11
2026-07-01T19:49:21,5,九龙坡,price,350万及以上,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=5&saletotal=350-%2A,ok,0
2026-07-01T19:49:22,5,九龙坡,price,350万及以上,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=5&saletotal=350-%2A,ok,0
2026-07-01T19:49:23,5,九龙坡,price,350万及以上,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=5&saletotal=350-%2A,ok,0
2026-07-01T19:49:23,5,九龙坡,room,一室,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&fang=1,ok,7
2026-07-01T19:49:25,5,九龙坡,room,一室,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&fang=1,ok,20
2026-07-01T19:49:26,5,九龙坡,room,一室,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&fang=1,ok,20
2026-07-01T19:49:27,5,九龙坡,room,一室,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=5&fang=1,ok,20
2026-07-01T19:49:28,5,九龙坡,room,一室,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=5&fang=1,ok,20
2026-07-01T19:49:29,5,九龙坡,room,一室,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=5&fang=1,ok,20
2026-07-01T19:49:30,5,九龙坡,room,一室,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=5&fang=1,ok,20
2026-07-01T19:49:31,5,九龙坡,room,一室,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=5&fang=1,ok,20
2026-07-01T19:49:32,5,九龙坡,room,一室,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=5&fang=1,ok,20
2026-07-01T19:49:33,5,九龙坡,room,一室,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=5&fang=1,ok,20
2026-07-01T19:49:35,5,九龙坡,room,一室,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=5&fang=1,ok,18
2026-07-01T19:49:36,5,九龙坡,room,一室,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=5&fang=1,ok,20
2026-07-01T19:49:37,5,九龙坡,room,一室,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=5&fang=1,ok,20
2026-07-01T19:49:38,5,九龙坡,room,一室,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=5&fang=1,ok,20
2026-07-01T19:49:39,5,九龙坡,room,一室,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=5&fang=1,ok,20
2026-07-01T19:49:40,5,九龙坡,room,一室,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=5&fang=1,ok,15
2026-07-01T19:49:41,5,九龙坡,room,两室,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&fang=2,ok,0
2026-07-01T19:49:42,5,九龙坡,room,两室,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&fang=2,ok,0
2026-07-01T19:49:43,5,九龙坡,room,两室,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&fang=2,ok,0
2026-07-01T19:49:43,5,九龙坡,room,三室,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&fang=3,ok,0
2026-07-01T19:49:45,5,九龙坡,room,三室,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&fang=3,ok,0
2026-07-01T19:49:46,5,九龙坡,room,三室,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&fang=3,ok,0
2026-07-01T19:49:46,5,九龙坡,room,四室,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&fang=4,ok,0
2026-07-01T19:49:47,5,九龙坡,room,四室,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&fang=4,ok,0
2026-07-01T19:49:48,5,九龙坡,room,四室,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&fang=4,ok,9
2026-07-01T19:49:49,5,九龙坡,room,四室,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=5&fang=4,ok,8
2026-07-01T19:49:50,5,九龙坡,room,四室,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=5&fang=4,ok,7
2026-07-01T19:49:51,5,九龙坡,room,四室,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=5&fang=4,ok,9
2026-07-01T19:49:53,5,九龙坡,room,四室,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=5&fang=4,ok,5
2026-07-01T19:49:54,5,九龙坡,room,四室,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=5&fang=4,ok,7
2026-07-01T19:49:55,5,九龙坡,room,四室,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=5&fang=4,ok,3
2026-07-01T19:49:56,5,九龙坡,room,四室,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=5&fang=4,ok,8
2026-07-01T19:49:57,5,九龙坡,room,四室,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=5&fang=4,ok,5
2026-07-01T19:49:58,5,九龙坡,room,四室,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=5&fang=4,ok,6
2026-07-01T19:49:59,5,九龙坡,room,四室,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=5&fang=4,ok,7
2026-07-01T19:50:00,5,九龙坡,room,四室,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=5&fang=4,ok,7
2026-07-01T19:50:01,5,九龙坡,room,四室,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=5&fang=4,ok,9
2026-07-01T19:50:02,5,九龙坡,room,四室,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=5&fang=4,ok,15
2026-07-01T19:50:04,5,九龙坡,room,四室,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=5&fang=4,ok,14
2026-07-01T19:50:05,5,九龙坡,room,四室,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=5&fang=4,ok,8
2026-07-01T19:50:06,5,九龙坡,room,四室,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=5&fang=4,ok,18
2026-07-01T19:50:07,5,九龙坡,room,四室,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=5&fang=4,ok,14
2026-07-01T19:50:08,5,九龙坡,room,四室,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=5&fang=4,ok,12
2026-07-01T19:50:09,5,九龙坡,room,四室,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=5&fang=4,ok,13
2026-07-01T19:50:10,5,九龙坡,room,四室,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=5&fang=4,ok,9
2026-07-01T19:50:12,5,九龙坡,room,四室,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=5&fang=4,ok,11
2026-07-01T19:50:13,5,九龙坡,room,四室,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=5&fang=4,ok,17
2026-07-01T19:50:14,5,九龙坡,room,四室,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=5&fang=4,ok,16
2026-07-01T19:50:15,5,九龙坡,room,四室,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=5&fang=4,ok,15
2026-07-01T19:50:16,5,九龙坡,room,四室,28,https://m.daojiale.com/cq/ershoufangPage?pageNo=28&areaId=5&fang=4,ok,14
2026-07-01T19:50:17,5,九龙坡,room,四室,29,https://m.daojiale.com/cq/ershoufangPage?pageNo=29&areaId=5&fang=4,ok,16
2026-07-01T19:50:18,5,九龙坡,room,四室,30,https://m.daojiale.com/cq/ershoufangPage?pageNo=30&areaId=5&fang=4,ok,14
2026-07-01T19:50:20,5,九龙坡,room,五室及以上,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&fang=5,ok,5
2026-07-01T19:50:21,5,九龙坡,room,五室及以上,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&fang=5,ok,5
2026-07-01T19:50:22,5,九龙坡,room,五室及以上,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&fang=5,ok,7
2026-07-01T19:50:23,5,九龙坡,room,五室及以上,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=5&fang=5,ok,10
2026-07-01T19:50:24,5,九龙坡,room,五室及以上,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=5&fang=5,ok,15
2026-07-01T19:50:26,5,九龙坡,room,五室及以上,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=5&fang=5,ok,12
2026-07-01T19:50:27,5,九龙坡,room,五室及以上,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=5&fang=5,ok,10
2026-07-01T19:50:28,5,九龙坡,room,五室及以上,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=5&fang=5,ok,10
2026-07-01T19:50:29,5,九龙坡,room,五室及以上,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=5&fang=5,ok,8
2026-07-01T19:50:30,5,九龙坡,room,五室及以上,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=5&fang=5,ok,14
2026-07-01T19:50:31,5,九龙坡,room,五室及以上,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=5&fang=5,ok,13
2026-07-01T19:50:32,5,九龙坡,room,五室及以上,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=5&fang=5,ok,8
2026-07-01T19:50:33,5,九龙坡,room,五室及以上,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=5&fang=5,ok,7
2026-07-01T19:50:34,5,九龙坡,room,五室及以上,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=5&fang=5,ok,15
2026-07-01T19:50:36,5,九龙坡,room,五室及以上,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=5&fang=5,ok,11
2026-07-01T19:50:37,5,九龙坡,room,五室及以上,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=5&fang=5,ok,6
2026-07-01T19:50:38,5,九龙坡,room,五室及以上,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=5&fang=5,ok,9
2026-07-01T19:50:39,5,九龙坡,room,五室及以上,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=5&fang=5,ok,12
2026-07-01T19:50:40,5,九龙坡,room,五室及以上,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=5&fang=5,ok,7
2026-07-01T19:50:41,5,九龙坡,room,五室及以上,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=5&fang=5,ok,12
2026-07-01T19:50:42,5,九龙坡,room,五室及以上,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=5&fang=5,ok,14
2026-07-01T19:50:43,5,九龙坡,room,五室及以上,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=5&fang=5,ok,13
2026-07-01T19:50:45,5,九龙坡,room,五室及以上,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=5&fang=5,ok,11
2026-07-01T19:50:46,5,九龙坡,room,五室及以上,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=5&fang=5,ok,4
2026-07-01T19:50:47,5,九龙坡,room,五室及以上,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=5&fang=5,ok,0
2026-07-01T19:50:48,5,九龙坡,room,五室及以上,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=5&fang=5,ok,0
2026-07-01T19:50:49,5,九龙坡,room,五室及以上,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=5&fang=5,ok,0
2026-07-01T19:50:49,5,九龙坡,area,60㎡以下,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&builtArea=0-60,ok,0
2026-07-01T19:50:50,5,九龙坡,area,60㎡以下,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&builtArea=0-60,ok,7
2026-07-01T19:50:51,5,九龙坡,area,60㎡以下,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&builtArea=0-60,ok,7
2026-07-01T19:50:53,5,九龙坡,area,60㎡以下,4,https://m.daojiale.com/cq/ershoufangPage?pageNo=4&areaId=5&builtArea=0-60,ok,7
2026-07-01T19:50:54,5,九龙坡,area,60㎡以下,5,https://m.daojiale.com/cq/ershoufangPage?pageNo=5&areaId=5&builtArea=0-60,ok,6
2026-07-01T19:50:55,5,九龙坡,area,60㎡以下,6,https://m.daojiale.com/cq/ershoufangPage?pageNo=6&areaId=5&builtArea=0-60,ok,9
2026-07-01T19:50:56,5,九龙坡,area,60㎡以下,7,https://m.daojiale.com/cq/ershoufangPage?pageNo=7&areaId=5&builtArea=0-60,ok,8
2026-07-01T19:50:57,5,九龙坡,area,60㎡以下,8,https://m.daojiale.com/cq/ershoufangPage?pageNo=8&areaId=5&builtArea=0-60,ok,5
2026-07-01T19:50:58,5,九龙坡,area,60㎡以下,9,https://m.daojiale.com/cq/ershoufangPage?pageNo=9&areaId=5&builtArea=0-60,ok,5
2026-07-01T19:50:59,5,九龙坡,area,60㎡以下,10,https://m.daojiale.com/cq/ershoufangPage?pageNo=10&areaId=5&builtArea=0-60,ok,11
2026-07-01T19:51:01,5,九龙坡,area,60㎡以下,11,https://m.daojiale.com/cq/ershoufangPage?pageNo=11&areaId=5&builtArea=0-60,ok,11
2026-07-01T19:51:02,5,九龙坡,area,60㎡以下,12,https://m.daojiale.com/cq/ershoufangPage?pageNo=12&areaId=5&builtArea=0-60,ok,12
2026-07-01T19:51:03,5,九龙坡,area,60㎡以下,13,https://m.daojiale.com/cq/ershoufangPage?pageNo=13&areaId=5&builtArea=0-60,ok,6
2026-07-01T19:51:04,5,九龙坡,area,60㎡以下,14,https://m.daojiale.com/cq/ershoufangPage?pageNo=14&areaId=5&builtArea=0-60,ok,6
2026-07-01T19:51:05,5,九龙坡,area,60㎡以下,15,https://m.daojiale.com/cq/ershoufangPage?pageNo=15&areaId=5&builtArea=0-60,ok,6
2026-07-01T19:51:06,5,九龙坡,area,60㎡以下,16,https://m.daojiale.com/cq/ershoufangPage?pageNo=16&areaId=5&builtArea=0-60,ok,6
2026-07-01T19:51:07,5,九龙坡,area,60㎡以下,17,https://m.daojiale.com/cq/ershoufangPage?pageNo=17&areaId=5&builtArea=0-60,ok,5
2026-07-01T19:51:08,5,九龙坡,area,60㎡以下,18,https://m.daojiale.com/cq/ershoufangPage?pageNo=18&areaId=5&builtArea=0-60,ok,6
2026-07-01T19:51:10,5,九龙坡,area,60㎡以下,19,https://m.daojiale.com/cq/ershoufangPage?pageNo=19&areaId=5&builtArea=0-60,ok,9
2026-07-01T19:51:11,5,九龙坡,area,60㎡以下,20,https://m.daojiale.com/cq/ershoufangPage?pageNo=20&areaId=5&builtArea=0-60,ok,7
2026-07-01T19:51:12,5,九龙坡,area,60㎡以下,21,https://m.daojiale.com/cq/ershoufangPage?pageNo=21&areaId=5&builtArea=0-60,ok,12
2026-07-01T19:51:13,5,九龙坡,area,60㎡以下,22,https://m.daojiale.com/cq/ershoufangPage?pageNo=22&areaId=5&builtArea=0-60,ok,5
2026-07-01T19:51:15,5,九龙坡,area,60㎡以下,23,https://m.daojiale.com/cq/ershoufangPage?pageNo=23&areaId=5&builtArea=0-60,ok,10
2026-07-01T19:51:16,5,九龙坡,area,60㎡以下,24,https://m.daojiale.com/cq/ershoufangPage?pageNo=24&areaId=5&builtArea=0-60,ok,15
2026-07-01T19:51:17,5,九龙坡,area,60㎡以下,25,https://m.daojiale.com/cq/ershoufangPage?pageNo=25&areaId=5&builtArea=0-60,ok,20
2026-07-01T19:51:18,5,九龙坡,area,60㎡以下,26,https://m.daojiale.com/cq/ershoufangPage?pageNo=26&areaId=5&builtArea=0-60,ok,20
2026-07-01T19:51:19,5,九龙坡,area,60㎡以下,27,https://m.daojiale.com/cq/ershoufangPage?pageNo=27&areaId=5&builtArea=0-60,ok,20
2026-07-01T19:51:20,5,九龙坡,area,60㎡以下,28,https://m.daojiale.com/cq/ershoufangPage?pageNo=28&areaId=5&builtArea=0-60,ok,20
2026-07-01T19:51:21,5,九龙坡,area,60㎡以下,29,https://m.daojiale.com/cq/ershoufangPage?pageNo=29&areaId=5&builtArea=0-60,ok,20
2026-07-01T19:51:23,5,九龙坡,area,60㎡以下,30,https://m.daojiale.com/cq/ershoufangPage?pageNo=30&areaId=5&builtArea=0-60,ok,19
2026-07-01T19:51:24,5,九龙坡,area,60-80㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&builtArea=60-80,ok,0
2026-07-01T19:51:25,5,九龙坡,area,60-80㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&builtArea=60-80,ok,0
2026-07-01T19:51:26,5,九龙坡,area,60-80㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&builtArea=60-80,ok,0
2026-07-01T19:51:26,5,九龙坡,area,80-110㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&builtArea=80-110,ok,0
2026-07-01T19:51:27,5,九龙坡,area,80-110㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&builtArea=80-110,ok,0
2026-07-01T19:51:29,5,九龙坡,area,80-110㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&builtArea=80-110,ok,0
2026-07-01T19:51:29,5,九龙坡,area,110-150㎡,1,https://m.daojiale.com/cq/ershoufangPage?pageNo=1&areaId=5&builtArea=110-150,ok,0
2026-07-01T19:51:30,5,九龙坡,area,110-150㎡,2,https://m.daojiale.com/cq/ershoufangPage?pageNo=2&areaId=5&builtArea=110-150,ok,0
2026-07-01T19:51:31,5,九龙坡,area,110-150㎡,3,https://m.daojiale.com/cq/ershoufangPage?pageNo=3&areaId=5&builtArea=110-150,ok,0
